filename,width,height,class,xmin,ymin,xmax,ymax
img_184_2000.jpg,816,1056,zebracross,408,371,422,410
img_184_2000.jpg,816,1056,zebracross,385,404,413,419
img_184_2000.jpg,816,1056,zebracross,372,369,384,405
img_184_2000.jpg,816,1056,zebracross,383,354,408,370
img_184_2000.jpg,816,1056,zebracross,181,346,196,381
img_184_2000.jpg,816,1056,zebracross,144,346,157,378
img_184_500.jpg,816,1056,zebracross,310,35,422,84
img_184_500.jpg,816,1056,zebracross,426,1,462,39
img_185_1000.jpg,816,1056,zebracross,382,148,409,222
img_185_1000.jpg,816,1056,zebracross,308,150,331,221
img_185_1000.jpg,816,1056,zebracross,764,191,787,260
img_185_1000.jpg,816,1056,zebracross,785,163,816,207
img_185_1000.jpg,816,1056,zebracross,791,262,816,288
img_185_2000.jpg,816,1056,zebracross,622,365,636,397
img_185_2000.jpg,816,1056,zebracross,596,396,625,411
img_185_2000.jpg,816,1056,zebracross,585,359,598,394
img_185_2000.jpg,816,1056,zebracross,597,347,623,363
img_185_2000.jpg,816,1056,zebracross,397,340,409,372
img_185_2000.jpg,816,1056,zebracross,358,340,371,369
img_186_1000.jpg,816,1056,zebracross,451,545,476,612
img_186_1000.jpg,816,1056,zebracross,375,537,399,600
img_186_2000.jpg,816,1056,zebracross,655,563,670,596
img_186_2000.jpg,816,1056,zebracross,620,557,633,590
img_186_2000.jpg,816,1056,zebracross,628,543,658,560
img_186_2000.jpg,816,1056,zebracross,428,538,443,568
img_186_2000.jpg,816,1056,zebracross,390,538,404,567
img_186_500.jpg,816,1056,zebracross,489,563,540,696
img_186_500.jpg,816,1056,zebracross,339,556,389,689
img_187_1000.jpg,816,1056,zebracross,805,533,816,593
img_187_2000.jpg,816,1056,zebracross,642,533,656,567
img_187_2000.jpg,816,1056,zebracross,604,532,618,561
img_187_2000.jpg,816,1056,zebracross,189,483,199,518
img_187_2000.jpg,816,1056,zebracross,150,480,164,521
img_188_1000.jpg,816,1056,zebracross,774,114,800,180
img_188_2000.jpg,816,1056,zebracross,629,321,644,361
img_188_2000.jpg,816,1056,zebracross,592,322,605,356
img_188_2000.jpg,816,1056,zebracross,176,274,187,310
img_188_2000.jpg,816,1056,zebracross,139,271,150,316
img_188_2000.jpg,816,1056,zebracross,63,79,76,108
img_188_2000.jpg,816,1056,zebracross,8,82,22,110
img_189_1000.jpg,816,1056,zebracross,447,484,466,554
img_189_1000.jpg,816,1056,zebracross,373,477,389,562
img_189_1000.jpg,816,1056,zebracross,220,89,243,142
img_189_1000.jpg,816,1056,zebracross,109,95,136,156
img_189_2000.jpg,816,1056,zebracross,260,311,272,340
img_189_2000.jpg,816,1056,zebracross,314,307,326,335
img_189_2000.jpg,816,1056,zebracross,427,505,437,540
img_189_2000.jpg,816,1056,zebracross,391,505,398,543
img_189_500.jpg,816,1056,zebracross,486,438,522,578
img_189_500.jpg,816,1056,zebracross,339,431,369,588
img_190_1000.jpg,816,1056,zebracross,420,8,439,75
img_190_1000.jpg,816,1056,zebracross,347,2,361,85
img_190_2000.jpg,816,1056,zebracross,414,270,423,301
img_190_2000.jpg,816,1056,zebracross,376,266,386,307
img_190_2000.jpg,816,1056,zebracross,299,70,312,98
img_190_2000.jpg,816,1056,zebracross,245,72,259,104
img_191_1000.jpg,816,1056,zebracross,551,44,582,109
img_191_1000.jpg,816,1056,zebracross,669,38,687,98
img_191_2000.jpg,816,1056,zebracross,536,285,548,313
img_191_2000.jpg,816,1056,zebracross,479,287,493,317
img_191_2000.jpg,816,1056,zebracross,648,483,660,517
img_191_2000.jpg,816,1056,zebracross,610,479,621,518
img_191_2000.jpg,816,1056,zebracross,158,498,194,509
img_191_2000.jpg,816,1056,zebracross,195,510,209,554
img_191_2000.jpg,816,1056,zebracross,147,514,164,557
img_191_2000.jpg,816,1056,zebracross,167,556,199,567
img_191_2000.jpg,816,1056,zebracross,134,495,147,509
img_192_1000.jpg,816,1056,zebracross,796,1,813,62
img_192_2000.jpg,816,1056,zebracross,186,287,199,329
img_192_2000.jpg,816,1056,zebracross,147,274,182,285
img_192_2000.jpg,816,1056,zebracross,136,289,153,333
img_192_2000.jpg,816,1056,zebracross,155,332,187,343
img_192_2000.jpg,816,1056,zebracross,124,270,136,282
img_192_2000.jpg,816,1056,zebracross,637,259,649,291
img_192_2000.jpg,816,1056,zebracross,599,253,611,295
img_192_2000.jpg,816,1056,zebracross,525,59,537,90
img_192_2000.jpg,816,1056,zebracross,467,65,484,92
img_193_1000.jpg,816,1056,zebracross,379,461,451,482
img_193_1000.jpg,816,1056,zebracross,449,477,480,576
img_193_1000.jpg,816,1056,zebracross,392,576,460,600
img_193_1000.jpg,816,1056,zebracross,354,489,388,583
img_193_1000.jpg,816,1056,zebracross,331,454,354,482
img_193_1000.jpg,816,1056,zebracross,457,445,476,465
img_193_1000.jpg,816,1056,zebracross,191,24,236,61
img_193_2000.jpg,816,1056,zebracross,429,506,444,551
img_193_2000.jpg,816,1056,zebracross,392,496,427,505
img_193_2000.jpg,816,1056,zebracross,382,509,398,553
img_193_2000.jpg,816,1056,zebracross,398,552,432,565
img_193_2000.jpg,816,1056,zebracross,370,492,379,503
img_193_2000.jpg,816,1056,zebracross,434,487,441,496
img_193_2000.jpg,816,1056,zebracross,771,282,782,310
img_193_2000.jpg,816,1056,zebracross,716,285,728,312
img_193_500.jpg,816,1056,zebracross,347,395,479,431
img_193_500.jpg,816,1056,zebracross,505,445,547,619
img_193_500.jpg,816,1056,zebracross,300,446,368,626
img_193_500.jpg,816,1056,zebracross,384,628,509,670
img_193_500.jpg,816,1056,zebracross,256,385,301,430
img_193_500.jpg,816,1056,zebracross,506,363,543,408
img_41_1000.jpg,816,1056,zebracross,432,494,462,557
img_41_2000.jpg,816,1056,zebracross,419,509,437,546
img_41_2000.jpg,816,1056,zebracross,133,10,169,28
img_41_2000.jpg,816,1056,zebracross,127,31,140,65
img_41_2000.jpg,816,1056,zebracross,166,25,181,61
img_41_2000.jpg,816,1056,zebracross,140,59,169,76
img_41_2000.jpg,816,1056,zebracross,806,1,815,24
img_41_500.jpg,816,1056,zebracross,464,461,513,581
img_42_1000.jpg,816,1056,zebracross,1,524,12,586
img_42_2000.jpg,816,1056,zebracross,648,493,661,530
img_42_2000.jpg,816,1056,zebracross,196,523,211,560
img_42_2000.jpg,816,1056,zebracross,578,5,594,38
img_42_2000.jpg,816,1056,zebracross,593,36,622,51
img_42_2000.jpg,816,1056,zebracross,618,1,634,35
img_42_2000.jpg,816,1056,zebracross,807,1,816,25
img_43_1000.jpg,816,1056,zebracross,437,492,464,558
img_43_2000.jpg,816,1056,zebracross,422,508,437,543
img_43_2000.jpg,816,1056,zebracross,353,14,369,50
img_43_2000.jpg,816,1056,zebracross,368,48,396,62
img_43_2000.jpg,816,1056,zebracross,393,12,406,46
img_43_2000.jpg,816,1056,zebracross,367,1,393,14
img_43_2000.jpg,816,1056,zebracross,579,3,594,37
img_43_2000.jpg,816,1056,zebracross,619,1,634,33
img_43_2000.jpg,816,1056,zebracross,592,35,625,49
img_43_500.jpg,816,1056,zebracross,466,448,524,580
img_44_1000.jpg,816,1056,zebracross,3,512,34,582
img_44_2000.jpg,816,1056,zebracross,204,522,222,555
img_44_2000.jpg,816,1056,zebracross,137,25,152,62
img_44_2000.jpg,816,1056,zebracross,177,25,191,62
img_44_2000.jpg,816,1056,zebracross,155,61,180,75
img_44_2000.jpg,816,1056,zebracross,148,13,179,27
img_44_2000.jpg,816,1056,zebracross,361,16,379,50
img_44_2000.jpg,816,1056,zebracross,377,49,405,61
img_44_2000.jpg,816,1056,zebracross,401,13,419,46
img_44_2000.jpg,816,1056,zebracross,375,1,403,14
img_44_2000.jpg,816,1056,zebracross,657,500,671,532
img_45_1000.jpg,816,1056,zebracross,440,495,472,555
img_45_2000.jpg,816,1056,zebracross,424,514,439,541
img_45_2000.jpg,816,1056,zebracross,610,493,623,530
img_45_2000.jpg,816,1056,zebracross,650,491,662,528
img_45_2000.jpg,816,1056,zebracross,141,9,171,24
img_45_2000.jpg,816,1056,zebracross,130,26,146,60
img_45_2000.jpg,816,1056,zebracross,169,24,184,58
img_45_2000.jpg,816,1056,zebracross,145,58,173,72
img_45_500.jpg,816,1056,zebracross,468,436,529,589
img_46_1000.jpg,816,1056,zebracross,356,491,382,567
img_46_1000.jpg,816,1056,zebracross,434,484,464,556
img_46_2000.jpg,816,1056,zebracross,196,529,212,560
img_46_2000.jpg,816,1056,zebracross,383,509,398,548
img_46_2000.jpg,816,1056,zebracross,422,507,435,545
img_46_2000.jpg,816,1056,zebracross,604,497,618,541
img_46_2000.jpg,816,1056,zebracross,616,483,651,497
img_46_2000.jpg,816,1056,zebracross,650,497,666,537
img_46_2000.jpg,816,1056,zebracross,621,536,662,545
img_46_2000.jpg,816,1056,zebracross,579,6,593,37
img_46_2000.jpg,816,1056,zebracross,595,36,622,49
img_46_2000.jpg,816,1056,zebracross,619,2,634,34
img_46_500.jpg,816,1056,zebracross,304,461,357,595
img_46_500.jpg,816,1056,zebracross,464,460,520,588
img_47_1000.jpg,816,1056,zebracross,371,457,434,482
img_47_1000.jpg,816,1056,zebracross,348,486,375,568
img_47_1000.jpg,816,1056,zebracross,436,481,468,556
img_47_1000.jpg,816,1056,zebracross,382,554,447,580
img_47_2000.jpg,816,1056,zebracross,154,518,168,557
img_47_2000.jpg,816,1056,zebracross,194,517,208,553
img_47_2000.jpg,816,1056,zebracross,379,507,390,551
img_47_2000.jpg,816,1056,zebracross,394,544,428,553
img_47_2000.jpg,816,1056,zebracross,423,504,438,545
img_47_2000.jpg,816,1056,zebracross,389,493,421,505
img_47_2000.jpg,816,1056,zebracross,350,13,365,42
img_47_2000.jpg,816,1056,zebracross,390,10,406,42
img_47_2000.jpg,816,1056,zebracross,370,44,393,59
img_47_2000.jpg,816,1056,zebracross,366,1,390,11
img_47_500.jpg,816,1056,zebracross,329,381,456,438
img_47_500.jpg,816,1056,zebracross,290,442,331,593
img_47_500.jpg,816,1056,zebracross,345,593,485,633
img_47_500.jpg,816,1056,zebracross,468,429,527,589
img_48_1000.jpg,816,1056,zebracross,1,517,34,599
img_48_2000.jpg,816,1056,zebracross,160,525,173,566
img_48_2000.jpg,816,1056,zebracross,175,563,211,573
img_48_2000.jpg,816,1056,zebracross,204,524,221,563
img_48_2000.jpg,816,1056,zebracross,172,508,204,526
img_48_2000.jpg,816,1056,zebracross,132,33,146,64
img_48_2000.jpg,816,1056,zebracross,144,15,171,30
img_48_2000.jpg,816,1056,zebracross,171,29,188,60
img_48_2000.jpg,816,1056,zebracross,148,61,175,78
img_48_2000.jpg,816,1056,zebracross,653,500,666,533
img_49_2000.jpg,816,1056,zebracross,427,508,443,545
img_49_2000.jpg,816,1056,zebracross,613,499,628,537
img_49_2000.jpg,816,1056,zebracross,585,3,598,37
img_49_2000.jpg,816,1056,zebracross,602,34,628,48
img_49_2000.jpg,816,1056,zebracross,625,1,640,34
img_49_500.jpg,816,1056,zebracross,491,445,550,603
img_50_1000.jpg,816,1056,zebracross,339,496,369,574
img_50_2000.jpg,816,1056,zebracross,189,522,203,560
img_50_2000.jpg,816,1056,zebracross,374,510,389,554
img_50_2000.jpg,816,1056,zebracross,640,499,653,534
img_50_2000.jpg,816,1056,zebracross,358,1,386,15
img_50_2000.jpg,816,1056,zebracross,345,15,360,50
img_50_2000.jpg,816,1056,zebracross,385,15,399,49
img_50_2000.jpg,816,1056,zebracross,362,47,388,62
img_50_500.jpg,816,1056,zebracross,271,463,329,618
img_51_1000.jpg,816,1056,zebracross,436,499,466,570
img_51_2000.jpg,816,1056,zebracross,422,512,435,550
img_51_2000.jpg,816,1056,zebracross,156,526,172,567
img_51_2000.jpg,816,1056,zebracross,141,15,167,33
img_51_2000.jpg,816,1056,zebracross,126,30,143,67
img_51_2000.jpg,816,1056,zebracross,166,31,182,63
img_51_2000.jpg,816,1056,zebracross,140,63,170,77
img_51_500.jpg,816,1056,zebracross,463,461,520,616
img_52_1000.jpg,816,1056,zebracross,1,520,11,582
img_52_2000.jpg,816,1056,zebracross,197,523,214,566
img_52_2000.jpg,816,1056,zebracross,579,2,595,38
img_52_2000.jpg,816,1056,zebracross,595,36,622,49
img_52_2000.jpg,816,1056,zebracross,618,2,636,35
img_53_2000.jpg,816,1056,zebracross,363,1,390,12
img_53_2000.jpg,816,1056,zebracross,353,13,366,45
img_53_2000.jpg,816,1056,zebracross,368,45,393,59
img_53_2000.jpg,816,1056,zebracross,391,12,407,45
img_54_2000.jpg,816,1056,zebracross,124,25,140,57
img_54_2000.jpg,816,1056,zebracross,143,56,168,68
img_54_2000.jpg,816,1056,zebracross,165,23,179,55
img_54_2000.jpg,816,1056,zebracross,138,9,164,23
img_54_2000.jpg,816,1056,zebracross,593,30,617,43
img_54_2000.jpg,816,1056,zebracross,575,1,593,31
img_54_2000.jpg,816,1056,zebracross,615,1,631,29
img_54_2000.jpg,816,1056,zebracross,802,1,815,19
img_55_2000.jpg,816,1056,zebracross,369,3,398,18
img_55_2000.jpg,816,1056,zebracross,356,19,371,51
img_55_2000.jpg,816,1056,zebracross,397,18,411,51
img_55_2000.jpg,816,1056,zebracross,373,51,398,65
img_55_2000.jpg,816,1056,zebracross,582,4,595,39
img_55_2000.jpg,816,1056,zebracross,597,37,622,51
img_55_2000.jpg,816,1056,zebracross,622,3,637,37
img_56_2000.jpg,816,1056,zebracross,125,32,139,67
img_56_2000.jpg,816,1056,zebracross,138,17,166,32
img_56_2000.jpg,816,1056,zebracross,164,32,180,66
img_56_2000.jpg,816,1056,zebracross,140,66,166,79
img_56_2000.jpg,816,1056,zebracross,351,19,366,55
img_56_2000.jpg,816,1056,zebracross,364,3,391,20
img_56_2000.jpg,816,1056,zebracross,366,54,392,66
img_56_2000.jpg,816,1056,zebracross,390,19,405,54
img_56_2000.jpg,816,1056,zebracross,646,501,658,535
img_56_2000.jpg,816,1056,zebracross,576,8,591,41
img_56_2000.jpg,816,1056,zebracross,593,41,618,55
img_56_2000.jpg,816,1056,zebracross,616,6,630,37
img_56_2000.jpg,816,1056,zebracross,588,1,614,7
img_57_1000.jpg,816,1056,zebracross,422,486,452,564
img_57_2000.jpg,816,1056,zebracross,121,30,137,64
img_57_2000.jpg,816,1056,zebracross,138,64,163,77
img_57_2000.jpg,816,1056,zebracross,135,14,160,29
img_57_2000.jpg,816,1056,zebracross,161,30,177,63
img_57_2000.jpg,816,1056,zebracross,347,17,362,51
img_57_2000.jpg,816,1056,zebracross,364,51,389,62
img_57_2000.jpg,816,1056,zebracross,388,15,401,49
img_57_2000.jpg,816,1056,zebracross,361,2,388,17
img_57_2000.jpg,816,1056,zebracross,568,3,582,37
img_57_2000.jpg,816,1056,zebracross,585,37,616,50
img_57_2000.jpg,816,1056,zebracross,616,4,632,34
img_57_2000.jpg,816,1056,zebracross,415,508,429,545
img_57_2000.jpg,816,1056,zebracross,798,1,813,26
img_57_500.jpg,816,1056,zebracross,438,456,491,600
img_58_2000.jpg,816,1056,zebracross,605,493,621,540
img_58_2000.jpg,816,1056,zebracross,644,493,660,532
img_58_2000.jpg,816,1056,zebracross,578,2,593,38
img_58_2000.jpg,816,1056,zebracross,592,36,624,52
img_58_2000.jpg,816,1056,zebracross,617,2,633,36
img_58_2000.jpg,816,1056,zebracross,396,12,411,48
img_58_2000.jpg,816,1056,zebracross,346,13,362,55
img_58_2000.jpg,816,1056,zebracross,365,49,402,64
img_58_2000.jpg,816,1056,zebracross,357,1,389,14
img_58_2000.jpg,816,1056,zebracross,126,27,142,64
img_58_2000.jpg,816,1056,zebracross,142,62,168,75
img_58_2000.jpg,816,1056,zebracross,166,28,181,62
img_58_2000.jpg,816,1056,zebracross,141,13,166,30
img_58_2000.jpg,816,1056,zebracross,194,520,209,552
img_59_1000.jpg,816,1056,zebracross,352,484,382,567
img_59_1000.jpg,816,1056,zebracross,431,477,455,545
img_59_2000.jpg,816,1056,zebracross,379,505,395,548
img_59_2000.jpg,816,1056,zebracross,419,503,433,541
img_59_2000.jpg,816,1056,zebracross,350,11,366,47
img_59_2000.jpg,816,1056,zebracross,392,12,406,45
img_59_2000.jpg,816,1056,zebracross,366,46,394,59
img_59_2000.jpg,816,1056,zebracross,364,1,392,12
img_59_2000.jpg,816,1056,zebracross,123,25,136,59
img_59_2000.jpg,816,1056,zebracross,139,59,169,73
img_59_2000.jpg,816,1056,zebracross,169,22,184,56
img_59_2000.jpg,816,1056,zebracross,134,10,162,24
img_59_500.jpg,816,1056,zebracross,296,446,352,604
img_59_500.jpg,816,1056,zebracross,452,436,501,576
img_60_1000.jpg,816,1056,zebracross,797,469,816,550
img_60_2000.jpg,816,1056,zebracross,603,502,616,538
img_60_2000.jpg,816,1056,zebracross,616,486,643,501
img_60_2000.jpg,816,1056,zebracross,643,498,656,536
img_60_2000.jpg,816,1056,zebracross,124,31,137,66
img_60_2000.jpg,816,1056,zebracross,139,64,166,79
img_60_2000.jpg,816,1056,zebracross,164,29,176,62
img_60_2000.jpg,816,1056,zebracross,136,15,166,31
img_60_2000.jpg,816,1056,zebracross,152,520,166,567
img_60_2000.jpg,816,1056,zebracross,191,522,205,557
img_61_1000.jpg,816,1056,zebracross,378,461,428,494
img_61_1000.jpg,816,1056,zebracross,351,492,380,567
img_61_1000.jpg,816,1056,zebracross,432,492,459,567
img_61_2000.jpg,816,1056,zebracross,379,513,393,547
img_61_2000.jpg,816,1056,zebracross,393,495,418,509
img_61_2000.jpg,816,1056,zebracross,419,509,436,548
img_61_500.jpg,816,1056,zebracross,294,461,354,610
img_61_500.jpg,816,1056,zebracross,347,392,447,455
img_61_500.jpg,816,1056,zebracross,451,446,517,619
img_62_2000.jpg,816,1056,zebracross,153,524,167,563
img_62_2000.jpg,816,1056,zebracross,166,508,192,525
img_62_2000.jpg,816,1056,zebracross,192,523,209,563
img_62_2000.jpg,816,1056,zebracross,643,496,659,535
img_63_1000.jpg,816,1056,zebracross,429,480,460,565
img_63_2000.jpg,816,1056,zebracross,418,505,435,544
img_63_500.jpg,816,1056,zebracross,447,433,512,596
img_64_1000.jpg,816,1056,zebracross,1,514,15,605
img_64_2000.jpg,816,1056,zebracross,198,523,212,561
img_64_2000.jpg,816,1056,zebracross,610,503,623,536
img_64_2000.jpg,816,1056,zebracross,621,486,651,500
img_64_2000.jpg,816,1056,zebracross,649,500,664,538
img_64_2000.jpg,816,1056,zebracross,581,3,594,40
img_64_2000.jpg,816,1056,zebracross,592,37,623,50
img_64_2000.jpg,816,1056,zebracross,620,4,635,38
img_64_2000.jpg,816,1056,zebracross,809,1,816,24
img_64_2000.jpg,816,1056,zebracross,369,4,396,18
img_65_1000.jpg,816,1056,zebracross,371,460,427,492
img_65_1000.jpg,816,1056,zebracross,346,495,375,565
img_65_1000.jpg,816,1056,zebracross,428,492,454,567
img_65_1000.jpg,816,1056,zebracross,799,463,816,544
img_65_2000.jpg,816,1056,zebracross,377,510,392,551
img_65_2000.jpg,816,1056,zebracross,391,494,421,509
img_65_2000.jpg,816,1056,zebracross,419,508,432,544
img_65_2000.jpg,816,1056,zebracross,602,497,618,534
img_65_2000.jpg,816,1056,zebracross,642,491,655,531
img_65_2000.jpg,816,1056,zebracross,588,31,621,45
img_65_2000.jpg,816,1056,zebracross,574,1,588,35
img_65_2000.jpg,816,1056,zebracross,349,11,362,50
img_65_2000.jpg,816,1056,zebracross,365,46,391,59
img_65_2000.jpg,816,1056,zebracross,388,11,402,45
img_65_2000.jpg,816,1056,zebracross,361,1,385,11
img_65_500.jpg,816,1056,zebracross,327,392,440,446
img_65_500.jpg,816,1056,zebracross,290,456,343,601
img_65_500.jpg,816,1056,zebracross,442,444,499,591
img_66_1000.jpg,816,1056,zebracross,354,492,382,573
img_66_1000.jpg,816,1056,zebracross,433,484,464,568
img_66_1000.jpg,816,1056,zebracross,806,469,816,533
img_66_2000.jpg,816,1056,zebracross,155,527,168,566
img_66_2000.jpg,816,1056,zebracross,168,510,196,526
img_66_2000.jpg,816,1056,zebracross,196,525,208,560
img_66_2000.jpg,816,1056,zebracross,382,512,394,552
img_66_2000.jpg,816,1056,zebracross,419,508,432,549
img_66_2000.jpg,816,1056,zebracross,605,498,621,532
img_66_2000.jpg,816,1056,zebracross,646,496,661,539
img_66_2000.jpg,816,1056,zebracross,587,36,625,49
img_66_2000.jpg,816,1056,zebracross,128,28,142,63
img_66_2000.jpg,816,1056,zebracross,168,29,181,60
img_66_2000.jpg,816,1056,zebracross,143,62,169,75
img_66_2000.jpg,816,1056,zebracross,140,15,166,29
img_66_2000.jpg,816,1056,zebracross,353,16,367,50
img_66_2000.jpg,816,1056,zebracross,369,49,393,62
img_66_2000.jpg,816,1056,zebracross,367,3,395,15
img_66_500.jpg,816,1056,zebracross,302,465,359,616
img_66_500.jpg,816,1056,zebracross,457,452,512,607
img_67_1000.jpg,816,1056,zebracross,1,512,19,589
img_67_1000.jpg,816,1056,zebracross,367,491,394,562
img_67_1000.jpg,816,1056,zebracross,443,488,473,572
img_67_2000.jpg,816,1056,zebracross,161,524,175,561
img_67_2000.jpg,816,1056,zebracross,200,520,213,558
img_67_2000.jpg,816,1056,zebracross,386,510,401,544
img_67_2000.jpg,816,1056,zebracross,368,48,404,61
img_67_2000.jpg,816,1056,zebracross,367,1,399,14
img_67_2000.jpg,816,1056,zebracross,144,14,175,27
img_67_2000.jpg,816,1056,zebracross,131,28,146,63
img_67_2000.jpg,816,1056,zebracross,147,61,178,74
img_67_2000.jpg,816,1056,zebracross,425,509,440,549
img_67_500.jpg,816,1056,zebracross,323,455,379,585
img_67_500.jpg,816,1056,zebracross,476,444,540,612
img_68_1000.jpg,816,1056,zebracross,133,494,163,575
img_68_1000.jpg,816,1056,zebracross,210,488,237,568
img_68_1000.jpg,816,1056,zebracross,584,469,614,541
img_68_1000.jpg,816,1056,zebracross,662,465,694,545
img_68_2000.jpg,816,1056,zebracross,46,532,61,564
img_68_2000.jpg,816,1056,zebracross,58,511,87,524
img_68_2000.jpg,816,1056,zebracross,85,523,98,562
img_68_2000.jpg,816,1056,zebracross,270,513,287,552
img_68_2000.jpg,816,1056,zebracross,310,510,324,550
img_68_2000.jpg,816,1056,zebracross,260,51,287,63
img_68_2000.jpg,816,1056,zebracross,242,17,259,52
img_68_2000.jpg,816,1056,zebracross,256,3,282,16
img_68_2000.jpg,816,1056,zebracross,55,29,70,61
img_68_2000.jpg,816,1056,zebracross,17,29,30,66
img_68_2000.jpg,816,1056,zebracross,30,14,49,28
img_68_2000.jpg,816,1056,zebracross,31,61,57,78
img_68_2000.jpg,816,1056,zebracross,476,37,514,50
img_68_2000.jpg,816,1056,zebracross,495,498,511,535
img_68_2000.jpg,816,1056,zebracross,534,497,549,539
img_68_500.jpg,816,1056,zebracross,14,454,67,595
img_68_500.jpg,816,1056,zebracross,756,414,816,550
img_69_1000.jpg,816,1056,zebracross,134,498,163,572
img_69_1000.jpg,816,1056,zebracross,210,493,240,570
img_69_1000.jpg,816,1056,zebracross,584,469,612,539
img_69_1000.jpg,816,1056,zebracross,664,468,688,549
img_69_2000.jpg,816,1056,zebracross,15,29,32,67
img_69_2000.jpg,816,1056,zebracross,32,63,60,77
img_69_2000.jpg,816,1056,zebracross,57,27,72,63
img_69_2000.jpg,816,1056,zebracross,29,14,55,32
img_69_2000.jpg,816,1056,zebracross,242,15,257,54
img_69_2000.jpg,816,1056,zebracross,254,1,285,15
img_69_2000.jpg,816,1056,zebracross,256,47,285,63
img_69_2000.jpg,816,1056,zebracross,478,37,511,48
img_69_2000.jpg,816,1056,zebracross,535,496,549,537
img_69_2000.jpg,816,1056,zebracross,495,497,513,534
img_69_2000.jpg,816,1056,zebracross,271,514,286,552
img_69_2000.jpg,816,1056,zebracross,310,509,323,548
img_69_2000.jpg,816,1056,zebracross,56,510,85,525
img_69_2000.jpg,816,1056,zebracross,45,528,61,564
img_69_2000.jpg,816,1056,zebracross,84,525,101,559
img_69_2000.jpg,816,1056,zebracross,674,986,702,1022
img_69_500.jpg,816,1056,zebracross,15,451,66,596
img_69_500.jpg,816,1056,zebracross,756,415,815,552
img_70_2000.jpg,816,1056,zebracross,140,522,152,558
img_70_2000.jpg,816,1056,zebracross,180,520,191,562
img_70_2000.jpg,816,1056,zebracross,611,495,626,528
img_70_2000.jpg,816,1056,zebracross,709,487,720,527
img_70_2000.jpg,816,1056,zebracross,723,474,783,485
img_70_2000.jpg,816,1056,zebracross,777,486,791,526
img_70_2000.jpg,816,1056,zebracross,733,525,778,539
img_70_2000.jpg,816,1056,zebracross,118,11,154,28
img_70_2000.jpg,816,1056,zebracross,121,59,153,73
img_70_2000.jpg,816,1056,zebracross,582,2,598,34
img_71_1000.jpg,816,1056,zebracross,346,488,373,555
img_71_1000.jpg,816,1056,zebracross,538,475,564,558
img_71_1000.jpg,816,1056,zebracross,564,450,689,468
img_71_1000.jpg,816,1056,zebracross,680,473,705,565
img_71_1000.jpg,816,1056,zebracross,589,553,678,576
img_71_2000.jpg,816,1056,zebracross,376,511,391,542
img_71_2000.jpg,816,1056,zebracross,475,501,486,542
img_71_2000.jpg,816,1056,zebracross,489,488,546,499
img_71_2000.jpg,816,1056,zebracross,543,498,557,541
img_71_2000.jpg,816,1056,zebracross,498,541,543,554
img_71_2000.jpg,816,1056,zebracross,643,494,661,535
img_71_2000.jpg,816,1056,zebracross,626,483,643,493
img_71_2000.jpg,816,1056,zebracross,349,18,362,53
img_71_2000.jpg,816,1056,zebracross,361,1,388,16
img_71_500.jpg,816,1056,zebracross,287,449,342,619
img_71_500.jpg,816,1056,zebracross,671,423,718,583
img_71_500.jpg,816,1056,zebracross,724,368,816,417
img_72_1000.jpg,816,1056,zebracross,92,496,124,581
img_72_1000.jpg,816,1056,zebracross,282,474,308,564
img_72_1000.jpg,816,1056,zebracross,310,452,438,484
img_72_1000.jpg,816,1056,zebracross,425,479,451,570
img_72_1000.jpg,816,1056,zebracross,334,563,427,584
img_72_1000.jpg,816,1056,zebracross,626,468,657,551
img_72_2000.jpg,816,1056,zebracross,250,513,265,548
img_72_2000.jpg,816,1056,zebracross,345,505,360,546
img_72_2000.jpg,816,1056,zebracross,360,492,421,505
img_72_2000.jpg,816,1056,zebracross,415,504,431,546
img_72_2000.jpg,816,1056,zebracross,371,545,420,558
img_72_2000.jpg,816,1056,zebracross,518,500,532,536
img_72_2000.jpg,816,1056,zebracross,498,483,514,496
img_72_2000.jpg,816,1056,zebracross,487,1,502,41
img_72_2000.jpg,816,1056,zebracross,224,20,237,50
img_72_2000.jpg,816,1056,zebracross,234,5,261,19
img_72_500.jpg,816,1056,zebracross,201,383,445,434
img_72_500.jpg,816,1056,zebracross,162,436,210,618
img_72_500.jpg,816,1056,zebracross,252,601,444,644
img_72_500.jpg,816,1056,zebracross,442,427,491,600
img_73_1000.jpg,816,1056,zebracross,1,520,12,580
img_73_2000.jpg,816,1056,zebracross,154,527,170,556
img_73_2000.jpg,816,1056,zebracross,169,509,194,524
img_73_2000.jpg,816,1056,zebracross,194,524,209,556
img_73_2000.jpg,816,1056,zebracross,172,556,196,572
img_73_2000.jpg,816,1056,zebracross,192,1006,225,1019
img_73_2000.jpg,816,1056,zebracross,183,1021,193,1056
img_73_2000.jpg,816,1056,zebracross,675,991,688,1030
img_73_2000.jpg,816,1056,zebracross,591,35,619,48
img_73_2000.jpg,816,1056,zebracross,617,1,632,34
img_73_2000.jpg,816,1056,zebracross,578,4,591,25
img_73_2000.jpg,816,1056,zebracross,803,1,815,24
img_73_2000.jpg,816,1056,zebracross,352,13,367,49
img_73_2000.jpg,816,1056,zebracross,367,48,394,63
img_73_2000.jpg,816,1056,zebracross,392,13,407,47
img_73_2000.jpg,816,1056,zebracross,367,1,395,17
img_73_2000.jpg,816,1056,zebracross,126,27,141,63
